TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,is_fraud,Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,transaction_hour
2020-09-12,TXN00002563,A00005273,PLC00003302,2011-01-13,2020-08-23,2020-08-28,Health,131.75,17000.0,Louis Scheer,2317 Fernwood Drive,0,Nashville,TN,37216.0,147-30-6595,Y,64.0,105.0,Y,5.0,M,Rent,MI,125016047.0,KCBP39812150067046,High School,A,Total Loss,Police,1.0,1.0,KY,Louisville,19.0,AGENT01121,VNDR00431,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002564,A00008567,PLC00006867,2015-08-19,2020-09-06,2020-09-08,Life,72.61,85000.0,Joan Dorsey,46 Apel Place,0,Manchester,CT,6042.0,279-97-5137,Y,40.0,40.0,Y,7.0,M,Rent,MI,75865393.0,HJEG12263201249830,High School,A,Total Loss,Police,0.0,0.0,TN,Nashville,12.0,AGENT00182,VNDR00209,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002565,A00003143,PLC00004317,2010-06-27,2020-09-11,2020-09-11,Travel,54.62,3000.0,Ellen Buck,9828 East Pueblo Avenue,0,Mesa,AZ,85208.0,725-53-3305,Y,62.0,8.0,Y,2.0,L,Rent,LI,46916310.0,NRMF61242431091792,Masters,A,Major Loss,Police,0.0,1.0,FL,Port Charlotte,20.0,AGENT00127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002566,A00004792,PLC00004178,2014-03-02,2020-09-11,2020-09-11,Health,117.32,7000.0,Alex Johnson,8347 Ames Way,0,Arvada,CO,80003.0,808-24-4844,N,57.0,25.0,Y,5.0,M,Rent,MI,77686208.0,FPAA53512038199187,High School,D,Total Loss,Ambulance,1.0,1.0,AZ,Glendale,11.0,AGENT00421,VNDR00305,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002567,A00001724,PLC00000442,2016-07-12,2020-08-30,2020-09-04,Life,58.26,58000.0,Patricia Thomas,25 Edwards Street,0,Manchester,CT,6042.0,459-03-1148,Y,57.0,25.0,Y,6.0,L,Own,MI,83078732.0,GKPP90558445764567,Bachelor,A,Major Loss,Police,1.0,1.0,MA,Lexington,11.0,AGENT00424,VNDR00269,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002568,A00002040,PLC00009537,2017-09-02,2020-09-10,2020-09-10,Mobile,11.49,600.0,Kevin Milton,8188 Poinsett Terrace,0,Pasadena,MD,21122.0,329-02-2899,Y,27.0,87.0,Y,3.0,H,Mortgage,LI,40499422.0,IHGV69847856546363,PhD,A,Minor Loss,Ambulance,1.0,1.0,AZ,Glendale,20.0,AGENT01149,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002569,A00006306,PLC00000440,2018-01-20,2020-08-25,2020-08-30,Property,127.12,34000.0,John Darden,1217 Bay Street,#318-A,Tybee Island,GA,31328.0,830-76-9080,N,40.0,113.0,Y,7.0,M,Own,MI,93581138.0,EYWZ55060839786807,Bachelor,A,Total Loss,Ambulance,1.0,0.0,CT,Manchester,5.0,AGENT01099,VNDR00458,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-12,TXN00002570,A00001042,PLC00009558,2010-10-20,2020-09-09,2020-09-09,Travel,71.17,4000.0,Margaret Bly,8614 Surf Drive,0,Panama City,FL,32408.0,287-14-9822,N,58.0,73.0,Y,5.0,M,Mortgage,MI,111507162.0,TCME20762951992031,Masters,A,Minor Loss,0,0.0,1.0,FL,Panama City Beach,1.0,AGENT01177,VNDR00513,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002571,A00002047,PLC00008445,2010-12-29,2020-09-03,2020-09-06,Mobile,7.4,500.0,Thomas Olvera,117 Adelaide Road,0,Manchester,CT,6040.0,855-93-7115,Y,47.0,69.0,Y,7.0,L,Mortgage,MI,58970221.0,IIOT00171164559436,Bachelor,A,Minor Loss,Ambulance,1.0,0.0,CO,Arvada,10.0,AGENT00121,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002572,A00007112,PLC00000335,2011-12-19,2020-09-02,2020-09-07,Travel,80.2,3000.0,Andrew Stewart,34 Main Street,#5H,Gardner,MA,1440.0,837-75-8601,N,52.0,72.0,Y,4.0,L,Own,MI,113889804.0,DZCT44544933072108,Bachelor,A,Total Loss,Ambulance,0.0,1.0,DC,Washington,11.0,AGENT00437,VNDR00562,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002573,A00001809,PLC00006182,2012-09-02,2020-09-05,2020-09-08,Health,102.1,19000.0,Manuel Stewart,2522 Fountain Avenue,0,South Lake Tahoe,CA,96150.0,052-57-7748,Y,63.0,50.0,Y,3.0,H,Own,HI,59781464.0,BRTL68914033587198,Bachelor,A,Total Loss,Other,1.0,1.0,AK,Anchorage,22.0,AGENT01045,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002574,A00008740,PLC00000083,2013-05-20,2020-09-08,2020-09-09,Travel,50.1,5000.0,Matthew Anderson,2 Green Street,0,Underhill,VT,5489.0,548-24-7268,Y,35.0,92.0,Y,4.0,L,Rent,MI,12867778.0,SVQV39975672206351,Bachelor,A,Total Loss,Police,1.0,1.0,CT,Manchester,3.0,AGENT00271,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002575,A00001389,PLC00003027,2010-08-20,2020-08-31,2020-09-05,Property,119.03,36000.0,Jarrod Wells,1123 Ardee Avenue,0,Nashville,TN,37216.0,013-25-0595,Y,40.0,10.0,Y,5.0,M,Rent,LI,49043808.0,TXCR66187317894097,High School,A,Major Loss,Other,1.0,0.0,CA,Mountain View,18.0,AGENT00540,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002576,A00008303,PLC00004010,2019-01-22,2020-08-26,2020-08-31,Life,56.34,33000.0,Robert Gochenour,712 Wilsonwood Place,0,Nashville,TN,37206.0,490-42-4494,Y,29.0,91.0,Y,3.0,M,Own,MI,123022897.0,UJWU50892983243117,Masters,A,Major Loss,0,1.0,1.0,AK,Anchorage,3.0,AGENT00376,VNDR00043,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002577,A00006909,PLC00008735,2016-06-11,2020-09-12,2020-09-12,Travel,83.23,1000.0,Leslie Allen,12091 Mierkey Road,0,Jackson,CA,95642.0,474-81-8509,N,50.0,74.0,Y,7.0,M,Rent,HI,68479262.0,CVJE91155249224937,College,D,Total Loss,0,1.0,1.0,AR,Fayetteville,15.0,AGENT00266,VNDR00202,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002578,A00006620,PLC00003631,2014-04-22,2020-08-28,2020-09-02,Health,152.12,8000.0,Issac Bonn,854 Cherry Trail,0,Crownsville,MD,21032.0,597-23-9524,Y,50.0,42.0,Y,7.0,H,Mortgage,MI,68926278.0,GCPB94657093803523,PhD,A,Minor Loss,0,0.0,0.0,AR,Fayetteville,3.0,AGENT00382,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002579,A00000180,PLC00008437,2011-04-12,2020-09-11,2020-09-11,Life,84.62,55000.0,Yolanda Beek,1518 Jenks Avenue,0,Panama City,FL,32405.0,522-14-0466,Y,49.0,14.0,Y,6.0,L,Rent,MI,70792160.0,BRBI79008355272670,Masters,A,Minor Loss,Ambulance,1.0,1.0,MA,Plymouth,11.0,AGENT00954,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002580,A00006608,PLC00001499,2017-01-24,2020-09-01,2020-09-06,Property,82.38,28000.0,Ryan Creason,80 Homestead Street,0,Manchester,CT,6042.0,012-88-4772,Y,44.0,93.0,Y,6.0,L,Mortgage,HI,58904239.0,USXU19240727855911,Bachelor,A,Major Loss,Ambulance,0.0,1.0,AR,Fayetteville,16.0,AGENT00302,VNDR00381,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002581,A00007447,PLC00009569,2013-08-02,2020-09-12,2020-09-12,Life,51.1,32000.0,Charles Roberts,5708 Beverly Street,0,Savannah,GA,31405.0,166-37-7054,N,57.0,79.0,Y,4.0,L,Own,LI,126974557.0,DAWB89173389753943,Masters,A,Minor Loss,Ambulance,0.0,1.0,CT,Manchester,3.0,AGENT00361,VNDR00293,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002582,A00001473,PLC00001326,2014-04-14,2020-09-06,2020-09-08,Property,152.91,16000.0,Diane Durkin,3008 Russell Street,#R 1,Berkeley,CA,94705.0,204-95-5011,Y,33.0,76.0,Y,2.0,L,Mortgage,MI,114752969.0,WDLP25953143448434,Bachelor,A,Minor Loss,Police,0.0,1.0,MD,Severn,14.0,AGENT00679,VNDR00495,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002583,A00006020,PLC00008230,2010-12-21,2020-09-08,2020-09-09,Mobile,9.77,600.0,Judith Frazier,178 Phillips Road,0,Bourne,MA,2532.0,590-91-3824,Y,52.0,28.0,Y,2.0,M,Rent,MI,11016481.0,TDHF46222458656876,College,A,Minor Loss,Other,1.0,1.0,TN,Nashville,3.0,AGENT00272,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002584,A00002486,PLC00002426,2015-09-20,2020-09-10,2020-09-10,Mobile,11.74,100.0,Paulette Mcvay,7 Rose Dhu Lane,0,Savannah,GA,31419.0,296-89-3252,Y,43.0,89.0,Y,2.0,M,Rent,LI,64979614.0,BCCU26431084959457,High School,A,Major Loss,Ambulance,0.0,0.0,CA,Livermore,22.0,AGENT00726,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002585,A00005437,PLC00007482,2014-03-04,2020-09-01,2020-09-06,Motor,138.28,8000.0,Christopher Emery,402 Carlton Place,0,Goodlettsville,TN,37072.0,183-64-9175,N,59.0,82.0,Y,7.0,M,Own,MI,77927491.0,HXNJ04729831347109,Masters,A,Total Loss,Ambulance,1.0,0.0,CA,Oakland,15.0,AGENT00905,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002586,A00007340,PLC00009299,2018-04-11,2020-08-24,2020-08-29,Property,124.03,40000.0,Denise Shallenberger,1217 Bay Street,#318-A,Tybee Island,GA,31328.0,035-04-7081,Y,33.0,75.0,Y,4.0,L,Mortgage,MI,112610087.0,HZIV30531828774116,0,A,Minor Loss,Police,1.0,0.0,CT,Manchester,15.0,AGENT00319,VNDR00200,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002587,A00009417,PLC00006672,2011-09-23,2020-09-11,2020-09-11,Life,55.32,18000.0,George Haines,121 Mills Run Drive,0,Savannah,GA,31405.0,748-53-3931,Y,43.0,57.0,Y,6.0,M,Rent,MI,49485990.0,HJGT30020012223704,Bachelor,A,Total Loss,0,0.0,1.0,AL,Montgomery,19.0,AGENT01146,VNDR00222,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002588,A00007013,PLC00000114,2010-08-24,2020-09-06,2020-09-08,Health,109.52,16000.0,Willie Laster,10700 South Pennsylvania Avenue,0,Oklahoma City,OK,73170.0,878-03-2994,Y,35.0,24.0,Y,6.0,M,Mortgage,MI,19595124.0,UIHU66889977352267,High School,A,Major Loss,Other,0.0,0.0,MD,Glen Burnie,13.0,AGENT01052,VNDR00402,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002589,A00002506,PLC00007445,2013-09-28,2020-08-28,2020-09-02,Life,92.9,65000.0,Ethel Chirino,1108 Slater Street,0,Santa Rosa,CA,95404.0,576-48-8889,Y,44.0,55.0,Y,7.0,M,Own,MI,90900505.0,INBE43922628506521,High School,A,Total Loss,Police,0.0,1.0,MA,Webster,4.0,AGENT00806,VNDR00579,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002590,A00005917,PLC00002567,2010-09-08,2020-08-24,2020-08-29,Health,197.92,10000.0,Mary Jenkins,89 High Ledge Circle,0,Manchester,CT,6040.0,541-26-8471,Y,34.0,47.0,Y,5.0,H,Rent,HI,108265912.0,EOEP98703439310399,Bachelor,A,Total Loss,Police,0.0,0.0,AR,Fayetteville,13.0,AGENT01131,VNDR00074,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002591,A00009997,PLC00002441,2016-12-06,2020-08-28,2020-09-02,Motor,84.1,6000.0,Mark Champlin,2309 Stearns Hill Road,0,Waltham,MA,2451.0,207-17-6280,Y,51.0,57.0,Y,7.0,L,Mortgage,HI,107683647.0,OFJZ06109139862352,Bachelor,A,Major Loss,Police,1.0,1.0,AL,Montgomery,12.0,AGENT01047,VNDR00082,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002592,A00006944,PLC00004747,2010-12-28,2020-08-24,2020-08-29,Life,70.82,73000.0,Rose Hane,1110 Okie Street Northeast,0,Washington,DC,20002.0,810-03-2642,Y,52.0,23.0,Y,7.0,L,Rent,MI,62019864.0,QUUC86433664826569,High School,A,Total Loss,Police,1.0,0.0,GA,Savannah,2.0,AGENT01162,VNDR00297,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002593,A00009818,PLC00005846,2015-09-26,2020-08-24,2020-08-29,Health,168.01,1000.0,Kimberly Lewis,268 Glengary Garth,0,Glen Burnie,MD,21061.0,210-63-4732,Y,28.0,39.0,Y,4.0,M,Rent,MI,106324716.0,GDWJ32719691149955,Bachelor,A,Major Loss,0,0.0,0.0,CT,Manchester,1.0,AGENT00941,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002594,A00001643,PLC00004441,2017-12-05,2020-08-25,2020-08-30,Mobile,6.88,400.0,Sharon Jackson,3111 West Place Southeast,0,Washington,DC,20020.0,081-47-4641,Y,54.0,27.0,Y,2.0,M,Rent,MI,114758332.0,QNPX69460447493662,Bachelor,A,Minor Loss,Ambulance,0.0,0.0,MD,Annapolis,11.0,AGENT00258,VNDR00189,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002595,A00002758,PLC00009709,2010-09-21,2020-09-02,2020-09-07,Life,57.7,100000.0,Ezra Crews,517 Copperfield Way,0,Brentwood,TN,37027.0,720-11-0443,Y,43.0,43.0,Y,7.0,L,Rent,MI,21392302.0,XUJG90204342818194,Bachelor,A,Minor Loss,0,1.0,0.0,KY,Louisville,11.0,AGENT00056,VNDR00470,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002596,A00001041,PLC00007141,2011-01-01,2020-09-08,2020-09-09,Property,154.93,29000.0,Earl Rodriguez,10340 West 62nd Place,0,Arvada,CO,80004.0,592-75-7347,Y,46.0,45.0,Y,3.0,L,Mortgage,LI,116239202.0,RNCW09350437059254,High School,A,Major Loss,0,1.0,1.0,OK,Midwest City,3.0,AGENT00695,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002597,A00001936,PLC00004988,2018-04-06,2020-08-25,2020-08-30,Property,152.95,11000.0,Paul Treadwell,900 Dupont Road,0,Louisville,KY,40207.0,862-49-7870,Y,37.0,86.0,Y,6.0,L,Mortgage,LI,70167627.0,REYR25587115288364,Bachelor,A,Minor Loss,0,1.0,1.0,CA,Lincoln,6.0,AGENT00211,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002598,A00001665,PLC00000648,2012-05-21,2020-09-01,2020-09-06,Travel,71.89,4000.0,Claire Walker,9605 West 62nd Place,0,Arvada,CO,80004.0,618-15-3345,Y,36.0,84.0,Y,2.0,M,Mortgage,MI,19511690.0,ZOPV76403614163008,Masters,A,Major Loss,Ambulance,1.0,0.0,AZ,Glendale,15.0,AGENT01149,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002599,A00003814,PLC00008647,2015-06-02,2020-09-11,2020-09-11,Life,80.36,46000.0,Sandra Waage,173 Center Street,0,Manchester,CT,6040.0,038-13-3933,Y,53.0,11.0,Y,2.0,M,Rent,HI,40655567.0,AIUL00051507163590,College,A,Major Loss,Police,1.0,0.0,AZ,Glendale,20.0,AGENT00838,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002600,A00007130,PLC00008095,2016-05-31,2020-08-26,2020-08-31,Mobile,7.73,400.0,Sherry Schaller,4503 North Council Road,0,Bethany,OK,73008.0,378-90-7077,Y,30.0,31.0,Y,6.0,L,Mortgage,HI,84974026.0,VMCT43119739159214,High School,A,Major Loss,Police,1.0,1.0,AZ,Glendale,22.0,AGENT01015,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002601,A00001840,PLC00001322,2014-11-17,2020-09-12,2020-09-12,Property,103.65,10000.0,Cathy Dozier,7901 West 52nd Avenue,#205,Arvada,CO,80002.0,656-58-6639,Y,28.0,39.0,Y,5.0,L,Mortgage,MI,126458484.0,FTVL09142655290260,High School,A,Total Loss,Other,1.0,0.0,AL,Montgomery,16.0,AGENT00458,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002602,A00001715,PLC00006750,2011-11-04,2020-09-02,2020-09-07,Travel,61.86,4000.0,James Stover,2817 3rd Street,0,Thunderbolt,GA,31404.0,281-05-0555,N,52.0,61.0,Y,2.0,M,Own,HI,77361484.0,VMSV86270006124998,PhD,A,Minor Loss,Police,0.0,1.0,GA,Savannah,7.0,AGENT00394,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-13,TXN00002603,A00009956,PLC00002929,2018-01-12,2020-09-02,2020-09-07,Life,78.83,77000.0,Maribel Pratt,3340 Woodpark Drive,0,Montgomery,AL,36116.0,561-01-7870,Y,52.0,23.0,Y,6.0,M,Mortgage,LI,21945050.0,QYOV10194175995578,0,A,Minor Loss,0,1.0,1.0,AL,Montgomery,21.0,AGENT00157,VNDR00483,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002604,A00004640,PLC00000012,2016-10-08,2020-09-12,2020-09-12,Life,70.53,84000.0,William Justiss,8304 Glaser Lane,0,Louisville,KY,40291.0,618-56-7865,Y,49.0,71.0,Y,6.0,L,Own,MI,108165371.0,IBCF39330374292261,Bachelor,A,Major Loss,Ambulance,1.0,1.0,VT,Shaftsbury,19.0,AGENT00791,VNDR00023,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002605,A00008210,PLC00007495,2013-12-24,2020-09-11,2020-09-11,Travel,93.8,2000.0,Michael Ashpole,800 Old Stage Road,0,Glen Burnie,MD,21061.0,465-35-1157,N,64.0,41.0,Y,3.0,L,Mortgage,MI,115916102.0,TFAU68898133343808,Bachelor,A,Total Loss,Police,1.0,1.0,CA,Carson,17.0,AGENT00678,VNDR00555,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002606,A00005002,PLC00004284,2018-12-17,2020-08-25,2020-08-30,Motor,121.94,2000.0,Charles Ayala,982 Stonington Drive,0,Arnold,MD,21012.0,726-10-2563,Y,43.0,87.0,Y,7.0,M,Mortgage,MI,99247007.0,QVLK79223657674929,Bachelor,A,Total Loss,0,0.0,1.0,AR,Fayetteville,8.0,AGENT01083,VNDR00132,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002607,A00005460,PLC00000446,2011-02-07,2020-08-31,2020-09-05,Travel,52.27,3000.0,Irene Bone,4525 West Frier Drive,0,Glendale,AZ,85301.0,457-92-4464,Y,39.0,39.0,Y,2.0,H,Own,MI,86614737.0,AOBM83345086676372,High School,A,Total Loss,Ambulance,1.0,1.0,MD,Glen Burnie,16.0,AGENT00380,VNDR00004,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002608,A00000624,PLC00005576,2013-12-08,2020-09-09,2020-09-10,Life,77.53,81000.0,Debbra Gates,7509 Linda Lane,0,Panama City,FL,32404.0,078-20-4183,N,49.0,47.0,Y,5.0,L,Rent,MI,30013258.0,QQYA56414265972752,Bachelor,A,Major Loss,Ambulance,1.0,1.0,GA,Savannah,3.0,AGENT01079,VNDR00052,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002609,A00006402,PLC00003866,2013-08-30,2020-08-29,2020-09-03,Motor,99.44,6000.0,Matthew Castellucci,20117 Lucas Avenue,0,Anchorage,AK,99577.0,255-58-6978,Y,53.0,41.0,Y,3.0,M,Mortgage,HI,66507796.0,IIYX97538956605831,College,A,Major Loss,Ambulance,0.0,1.0,CO,Arvada,7.0,AGENT00941,VNDR00535,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002610,A00009955,PLC00006762,2015-03-27,2020-09-04,2020-09-07,Property,123.35,24000.0,Melanie Laxen,5950 West Missouri Avenue,#148,Glendale,AZ,85301.0,216-83-1639,N,47.0,113.0,Y,4.0,H,Own,MI,29819573.0,MEWM13811938949267,High School,A,Major Loss,0,1.0,1.0,KY,Louisville,19.0,AGENT00617,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002611,A00004373,PLC00001595,2016-03-07,2020-09-09,2020-09-10,Property,156.36,31000.0,Carmen Brown,6718 Keithley Road,0,Panama City,FL,32404.0,023-47-3048,Y,64.0,8.0,Y,5.0,L,Mortgage,LI,52742099.0,JEKC21909654892480,Bachelor,A,Major Loss,Other,1.0,1.0,KY,Louisville,19.0,AGENT00701,VNDR00137,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002612,A00004857,PLC00005594,2010-08-11,2020-09-04,2020-09-07,Property,145.9,17000.0,Joshua Mccann,7941 Alpine View Circle,0,Anchorage,AK,99507.0,885-12-0657,Y,51.0,32.0,Y,4.0,L,Rent,HI,54900790.0,AWQA99029929020706,Bachelor,A,Major Loss,Ambulance,1.0,1.0,CO,Arvada,11.0,AGENT00031,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002613,A00002919,PLC00001883,2014-05-28,2020-09-04,2020-09-07,Property,93.91,12000.0,Eric Hearn,3179 18th Street Northwest,0,Washington,DC,20010.0,444-48-9729,Y,32.0,65.0,Y,5.0,L,Rent,HI,11813066.0,LCEM14144901756508,Bachelor,A,Total Loss,Other,1.0,1.0,CA,Redlands,4.0,AGENT01153,VNDR00087,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002614,A00007333,PLC00004686,2011-03-28,2020-08-27,2020-09-01,Mobile,9.82,500.0,Brenda Carranza,3652 East Blue Stone Drive,0,Fayetteville,AR,72764.0,887-81-5449,Y,46.0,39.0,Y,7.0,M,Rent,LI,107945660.0,JKGE68067101400589,MD,A,Major Loss,Police,1.0,1.0,DC,Washington,23.0,AGENT00666,VNDR00377,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002615,A00004795,PLC00001244,2015-08-02,2020-09-07,2020-09-09,Health,113.42,14000.0,Randy Hoke,1139 Addison Street,#R 1,Berkeley,CA,94702.0,131-44-7833,N,27.0,45.0,Y,2.0,M,Own,LI,34407860.0,HPDC75401166052278,High School,A,Total Loss,Ambulance,1.0,0.0,FL,Panama City,18.0,AGENT00207,VNDR00509,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002616,A00004342,PLC00006344,2017-10-01,2020-09-02,2020-09-07,Life,61.48,30000.0,Margaret Scholler,1420 Turtleback Trail,0,Panama City,FL,32413.0,892-98-1330,N,32.0,118.0,Y,7.0,L,Mortgage,MI,51921523.0,CTZK54772499982627,PhD,A,Major Loss,Police,0.0,1.0,DC,Washington,22.0,AGENT00100,VNDR00358,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002617,A00003606,PLC00001177,2019-09-07,2020-08-29,2020-09-03,Property,143.62,37000.0,Rick Hicks,2134 West Mills Drive,0,Orange,CA,92868.0,574-12-3168,N,59.0,14.0,Y,2.0,M,Mortgage,LI,20658966.0,TOXM70262197976767,Masters,A,Total Loss,0,0.0,1.0,KY,Louisville,0.0,AGENT00338,VNDR00355,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002618,A00004598,PLC00001301,2012-08-03,2020-09-10,2020-09-11,Mobile,6.82,700.0,Sylvia Fair,353 Cotswold Cmns,0,Norman,OK,73072.0,832-20-6628,Y,50.0,23.0,Y,2.0,M,Own,LI,11188306.0,ARTH12555539172827,High School,A,Major Loss,Police,1.0,0.0,AL,Montgomery,2.0,AGENT00774,VNDR00076,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002619,A00003430,PLC00007199,2014-10-30,2020-08-26,2020-08-31,Travel,91.67,1000.0,William Garcia,6990 Pierson Street,0,Arvada,CO,80004.0,839-91-7182,Y,36.0,53.0,Y,5.0,L,Rent,HI,112108793.0,EOYT61298794354262,High School,A,Major Loss,Ambulance,1.0,1.0,VT,Stowe,21.0,AGENT00287,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002620,A00004591,PLC00004788,2013-01-10,2020-09-03,2020-09-08,Mobile,8.1,300.0,Brandon Thomas,12816 West 65th Way,0,Arvada,CO,80004.0,078-67-6605,Y,50.0,103.0,N,7.0,M,Mortgage,LI,118873747.0,VJKM75182066859730,Bachelor,A,Major Loss,Ambulance,0.0,1.0,AL,Montgomery,2.0,AGENT00524,VNDR00031,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2020-09-14,TXN00002621,A00000496,PLC00006770,2017-04-17,2020-08-28,2020-09-02,Motor,72.08,7000.0,Lewis Smith,9515 West 74th Avenue,0,Arvada,CO,80005.0,510-57-8827,Y,29.0,32.0,Y,3.0,H,Own,HI,62582883.0,AORQ65295360875505,High School,A,Minor Loss,Police,1.0,1.0,AL,Montgomery,4.0,AGENT00843,VNDR00012,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
